customer_id,response,total_spend,num_orders,last_purchase,first_purchase
CS1650,1,1832,24,2014-11-23,2011-06-01
CS1651,0,927,13,2014-12-02,2011-06-27
CS1652,0,1726,26,2015-03-15,2011-08-28
CS1653,1,1986,26,2014-11-19,2011-05-28
CS1654,0,1384,19,2014-12-16,2011-09-05
CS1655,0,955,14,2015-02-16,2011-06-10
CS1656,0,966,14,2015-01-24,2011-12-20
CS1657,0,1105,18,2014-11-11,2011-05-23
CS1658,0,1389,20,2015-02-15,2011-06-04
CS1659,0,1311,19,2015-02-01,2011-07-02
CS1660,0,1745,24,2015-02-24,2011-07-19
CS1661,1,2051,32,2015-02-17,2011-06-16
CS1662,0,1033,17,2015-02-22,2011-06-07
CS1663,1,1487,23,2014-12-10,2011-08-26
CS1664,0,1954,25,2015-03-03,2011-08-21
CS1665,0,1033,16,2014-10-12,2011-05-31
CS1666,0,1385,18,2015-01-25,2011-07-23
CS1667,0,1313,20,2015-01-02,2011-08-05
CS1668,0,1227,17,2015-01-26,2011-06-09
CS1669,1,1105,15,2015-03-01,2012-10-14
CS1670,0,1191,16,2014-12-25,2011-05-28
CS1671,1,1246,17,2014-12-22,2011-07-25
CS1672,0,1110,15,2014-11-05,2011-07-08
CS1673,0,1784,26,2015-01-21,2011-06-12
CS1674,0,1088,17,2015-01-21,2011-09-07
CS1675,0,2124,28,2015-02-06,2011-07-17
CS1676,1,2088,28,2015-01-09,2011-05-24
CS1677,1,1439,21,2015-01-11,2011-08-15
CS1678,0,1230,18,2014-12-31,2011-08-10
CS1679,0,1976,28,2015-03-09,2011-05-24
CS1680,0,1151,18,2015-01-27,2011-05-23
CS1681,0,1467,21,2014-11-23,2011-05-21
CS1682,0,1075,15,2014-11-10,2011-05-28
CS1683,0,1245,17,2015-03-02,2011-06-30
CS1684,0,1241,18,2015-01-07,2011-11-10
CS1685,0,1569,22,2014-08-13,2011-09-21
CS1686,0,1647,24,2015-01-08,2011-06-16
CS1687,0,1656,22,2015-02-20,2011-06-12
CS1688,0,1167,17,2014-11-05,2011-07-20
CS1689,1,993,16,2015-01-01,2011-07-09
CS1690,0,1354,19,2015-02-21,2011-06-26
CS1691,1,1523,20,2015-01-02,2011-05-19
CS1692,0,1592,23,2015-03-15,2011-06-30
CS1693,0,908,12,2015-03-01,2011-06-29
CS1694,0,1330,22,2015-01-10,2011-10-05
CS1695,0,2174,32,2014-12-13,2011-05-26
CS1696,1,1325,19,2014-11-07,2011-11-21
CS1697,0,1082,15,2014-11-29,2011-08-25
CS1698,0,1397,19,2015-03-11,2012-01-06
CS1699,0,1261,18,2015-02-28,2011-06-15
CS1700,0,1186,17,2014-07-12,2011-09-14
CS1701,0,1190,18,2014-09-19,2011-07-24
CS1702,0,1028,17,2015-02-18,2011-09-01
CS1703,1,890,15,2015-01-06,2012-04-26
CS1704,0,1484,22,2015-02-26,2011-07-02
CS1705,1,1553,21,2014-12-28,2011-05-28
CS1706,0,1681,23,2015-02-14,2011-10-15
CS1707,0,1627,22,2015-02-03,2011-05-16
CS1708,1,1790,25,2015-02-04,2011-06-29
CS1709,1,1629,23,2014-10-08,2011-05-28
CS1710,0,1577,22,2014-06-24,2011-07-19
CS1711,0,1548,23,2014-12-21,2011-07-05
CS1712,0,1411,21,2014-11-16,2011-05-17
CS1713,0,1495,19,2015-03-07,2011-05-28
CS1714,0,1248,16,2015-03-16,2011-09-23
CS1715,0,1314,20,2015-01-28,2011-07-06
CS1716,0,440,6,2014-03-29,2011-11-02
CS1717,0,963,14,2015-01-26,2011-12-29
CS1718,0,1284,18,2014-12-29,2012-02-17
CS1719,0,1166,17,2015-02-09,2011-08-25
CS1720,0,1104,17,2015-03-16,2012-02-17
CS1721,0,1687,24,2015-02-24,2011-06-07
CS1722,0,1320,19,2015-03-02,2011-05-17
CS1723,0,1146,17,2015-02-09,2012-06-12
CS1724,0,1223,18,2015-02-15,2011-07-25
CS1725,0,1778,27,2015-01-16,2011-06-05
CS1726,0,1529,23,2015-02-17,2011-06-14
CS1727,0,1702,25,2015-03-05,2011-05-22
CS1728,0,1896,26,2014-11-30,2011-06-08
CS1729,0,1567,24,2015-03-03,2011-08-07
CS1730,0,1260,19,2014-11-05,2011-11-24
CS1731,0,1145,17,2015-03-02,2011-08-10
CS1732,0,1353,18,2015-02-19,2011-08-31
CS1733,0,1506,20,2014-11-06,2011-10-09
CS1734,0,1235,18,2014-09-07,2011-09-20
CS1735,0,952,14,2015-03-03,2011-07-21
CS1736,1,1653,24,2014-12-23,2011-08-22
CS1737,0,1737,23,2014-12-16,2011-08-05
CS1738,0,1337,20,2015-02-09,2011-09-22
CS1739,0,1199,17,2015-01-27,2011-07-08
CS1740,1,1902,25,2015-02-05,2011-05-17
CS1741,0,1264,19,2014-10-20,2011-05-26
CS1742,1,1326,19,2015-01-05,2011-09-28
CS1743,0,1405,17,2014-09-29,2011-06-10
CS1744,0,1066,14,2015-03-03,2011-10-05
CS1745,0,1615,22,2015-02-20,2011-05-23
CS1746,1,1878,26,2014-06-15,2011-05-19
CS1747,0,1099,17,2015-03-12,2011-05-16
CS1748,0,1498,22,2015-03-14,2011-11-16
CS1749,0,1174,17,2015-02-27,2011-11-08
CS1750,0,1543,22,2015-03-04,2011-05-21
CS1751,0,1504,23,2015-01-26,2011-05-23
CS1752,0,1656,22,2015-02-27,2011-08-05
CS1753,0,1180,18,2014-12-20,2011-07-14
CS1754,0,1177,17,2014-12-28,2011-05-20
CS1755,0,1164,17,2014-12-20,2011-06-19
CS1756,0,1176,18,2014-07-24,2011-05-17
CS1757,1,2238,31,2014-12-26,2011-06-17
CS1758,0,1337,20,2015-01-10,2011-06-04
CS1759,1,1654,24,2014-11-29,2011-08-28
CS1760,1,1570,21,2015-01-13,2011-06-06
CS1761,0,1144,16,2015-03-15,2011-09-23
CS1762,0,1027,14,2014-12-14,2011-06-19
CS1763,0,1689,24,2015-02-16,2011-05-25
CS1764,1,1085,15,2015-02-09,2012-05-22
CS1765,0,1079,14,2014-12-22,2011-10-18
CS1766,0,1067,19,2014-11-16,2011-05-23
CS1767,0,1674,26,2015-02-12,2011-06-05
CS1768,1,1794,25,2014-12-11,2011-05-24
CS1769,0,1356,20,2014-09-17,2011-07-20
CS1770,0,1734,25,2015-03-10,2011-09-01
CS1771,0,1337,19,2015-03-04,2011-12-26
CS1772,1,1348,18,2015-01-22,2011-06-06
CS1773,0,1442,22,2014-12-20,2011-05-27
CS1774,0,1756,25,2015-03-12,2011-07-13
CS1775,0,848,13,2015-01-22,2011-08-29
CS1776,0,1782,25,2015-01-17,2011-05-17
CS1777,0,1044,14,2014-12-27,2011-12-23
CS1778,0,1368,19,2015-02-13,2011-05-16
CS1779,0,1086,16,2015-03-02,2011-06-10
CS1780,0,1265,19,2015-03-07,2011-06-16
CS1781,0,2131,29,2014-09-08,2011-05-20
CS1782,0,1174,17,2014-12-30,2011-06-26
CS1783,0,1210,17,2014-12-08,2011-06-06
CS1784,0,993,15,2014-11-17,2011-05-17
CS1785,1,2103,29,2015-02-26,2011-07-06
CS1786,0,2218,31,2015-02-09,2011-10-06
CS1787,0,1443,22,2015-03-05,2011-06-22
CS1788,0,1548,24,2014-10-13,2011-05-28
CS1789,0,1192,16,2015-03-01,2011-08-20
CS1790,0,1241,18,2014-09-17,2011-06-04
CS1791,0,1607,21,2015-03-16,2011-05-16
CS1792,0,1179,17,2015-01-03,2011-07-22
CS1793,0,1035,17,2015-02-28,2011-06-02
CS1794,0,1764,24,2015-03-16,2011-08-11
CS1795,0,1331,17,2014-11-06,2011-05-16
CS1796,0,1462,20,2015-01-31,2011-07-05
CS1797,0,1393,23,2015-01-25,2011-06-16
CS1798,0,1826,27,2014-12-07,2011-10-28
CS1799,0,966,14,2015-02-03,2011-11-23
CS1800,0,1053,16,2015-03-14,2011-05-17
CS1801,0,994,15,2014-11-24,2011-09-15
CS1802,0,1913,27,2015-03-06,2011-08-30
CS1803,1,1562,21,2014-11-09,2011-06-19
CS1804,0,1247,19,2015-02-05,2011-05-25
CS1805,1,2076,31,2015-02-20,2011-07-29
CS1806,0,1025,15,2015-01-30,2011-10-21
CS1807,0,1732,26,2015-01-24,2011-10-09
CS1808,0,851,14,2014-12-16,2011-08-04
CS1809,0,1500,21,2015-02-16,2011-05-29
CS1810,0,1165,16,2015-02-02,2011-08-10
CS1811,0,1425,18,2015-02-28,2011-09-16
CS1812,0,1783,27,2015-03-11,2011-05-30
CS1813,0,1757,25,2014-11-21,2011-07-22
CS1814,0,1462,21,2014-10-30,2011-07-04
CS1815,0,959,14,2015-02-05,2011-05-26
CS1816,0,1723,22,2015-02-09,2011-06-10
CS1817,0,1315,18,2015-02-26,2011-06-18
CS1818,0,1674,22,2015-02-25,2011-09-03
CS1819,0,1867,26,2015-02-07,2011-07-12
CS1820,0,1898,25,2015-01-31,2011-06-05
CS1821,0,1418,20,2014-08-01,2011-06-04
CS1822,0,921,13,2015-02-16,2011-05-28
CS1823,0,1198,16,2015-02-04,2011-12-09
CS1824,0,1271,17,2015-03-08,2011-08-23
CS1825,0,1734,23,2015-03-03,2011-12-08
CS1826,1,1072,15,2015-01-03,2011-10-01
CS1827,0,1680,24,2015-03-04,2011-05-27
CS1828,0,1154,16,2015-01-26,2011-06-13
CS1829,0,1454,19,2015-02-26,2011-08-13
CS1830,0,1175,17,2014-12-08,2011-05-22
CS1831,0,1759,26,2015-03-02,2011-05-22
CS1832,1,1796,25,2014-12-03,2011-10-06
CS1833,0,1139,18,2015-01-08,2011-06-20
CS1834,0,787,13,2014-01-05,2011-07-29
CS1835,0,1389,19,2015-02-03,2011-08-25
CS1836,0,1905,26,2014-06-26,2011-08-09
CS1837,0,1469,19,2015-02-02,2011-07-31
CS1838,0,1409,21,2015-03-06,2011-06-01
CS1839,1,1123,16,2014-10-03,2011-12-26
CS1840,0,1183,19,2015-02-04,2011-05-26
CS1841,0,1110,17,2015-03-03,2011-08-25
CS1842,0,1568,21,2015-03-13,2011-07-08
CS1843,0,1432,20,2015-03-14,2011-11-20
CS1844,0,1452,22,2015-02-26,2011-11-25
CS1845,0,938,13,2014-07-20,2011-05-23
CS1846,0,1812,26,2014-12-20,2011-07-30
CS1847,0,1576,22,2015-01-25,2011-06-04
CS1848,0,1279,17,2014-12-26,2011-06-24
CS1849,0,716,11,2015-03-07,2011-05-16
CS1850,0,1908,24,2015-03-09,2011-08-02
CS1851,0,1444,21,2015-02-14,2011-06-07
CS1852,0,1020,14,2014-12-04,2011-09-06
CS1853,0,1212,17,2015-01-11,2011-12-21
CS1854,0,1686,22,2014-11-27,2011-06-12
CS1855,0,1256,19,2014-11-29,2011-06-04
CS1856,0,1063,17,2015-02-28,2012-01-05
CS1857,0,1717,25,2015-03-09,2011-08-21
CS1858,0,1389,21,2015-01-08,2011-05-22
CS1859,0,1198,19,2015-02-10,2011-12-19
CS1860,0,1062,16,2015-03-09,2012-03-05
CS1861,0,1376,20,2015-03-08,2011-05-29
CS1862,0,1634,24,2014-12-29,2011-07-24
CS1863,0,1635,23,2015-02-09,2011-06-26
CS1864,0,1992,27,2015-02-25,2011-06-10
CS1865,1,2245,31,2014-12-10,2011-07-07
CS1866,0,1890,25,2014-11-23,2011-05-24
CS1867,0,1271,20,2015-01-09,2011-07-24
CS1868,0,1048,16,2015-01-09,2011-05-29
CS1869,0,868,14,2015-02-05,2011-05-21
CS1870,1,1472,24,2015-02-01,2011-08-18
CS1871,0,1449,20,2014-10-26,2011-06-12
CS1872,0,1416,20,2015-02-23,2011-06-07
CS1873,0,1128,16,2015-01-20,2011-07-29
CS1874,0,1054,16,2015-03-02,2011-12-06
CS1875,0,1481,19,2015-02-20,2011-06-09
CS1876,0,1491,21,2015-02-18,2011-10-31
CS1877,0,1681,25,2014-12-14,2011-06-24
CS1878,1,1775,23,2014-11-12,2011-06-18
CS1879,0,1160,18,2015-01-23,2011-07-16
CS1880,0,1278,18,2014-11-07,2011-05-19
CS1881,1,902,13,2014-10-09,2012-01-30
CS1882,0,673,9,2015-01-19,2011-08-29
CS1883,0,1117,15,2015-01-25,2011-06-29
CS1884,0,802,13,2015-02-08,2011-07-18
CS1885,0,1781,24,2015-03-14,2011-10-20
CS1886,0,1157,18,2014-11-30,2011-09-09
CS1887,0,1506,19,2015-01-12,2011-08-27
CS1888,0,1739,23,2015-02-05,2011-06-30
CS1889,0,717,11,2015-02-27,2011-07-01
CS1890,0,1591,23,2015-03-03,2011-09-15
CS1891,0,927,14,2014-05-11,2011-05-31
CS1892,0,1334,18,2015-01-30,2011-06-15
CS1893,0,1262,19,2014-12-24,2011-07-17
CS1894,0,1456,21,2015-03-03,2011-05-20
CS1895,1,1357,19,2014-11-06,2011-08-08
CS1896,0,874,12,2014-09-26,2011-07-06
CS1897,0,1491,21,2015-01-02,2011-09-04
CS1898,0,1470,19,2014-12-28,2011-10-11
CS1899,0,729,11,2015-02-20,2011-07-10
CS1900,1,1737,24,2014-11-19,2011-10-20
CS1901,0,1620,22,2014-10-01,2011-06-02
CS1902,0,1109,15,2015-02-13,2011-11-22
CS1903,0,1826,25,2015-03-10,2011-05-19
CS1904,0,1275,18,2014-11-14,2011-06-05
CS1905,1,1551,24,2015-03-02,2011-06-03
CS1906,0,2012,28,2015-02-12,2011-06-09
CS1907,1,1423,20,2015-01-14,2011-06-29
CS1908,0,1833,27,2014-12-01,2011-07-25
CS1909,0,1255,17,2015-03-03,2011-07-05
CS1910,0,1142,16,2015-01-01,2012-02-21
CS1911,0,1667,24,2015-03-05,2011-08-08
CS1912,0,1510,23,2015-03-14,2011-06-17
CS1913,0,959,16,2015-02-13,2011-07-07
CS1914,1,1254,18,2015-02-19,2011-12-29
CS1915,0,497,6,2014-09-15,2012-08-05
CS1916,0,1700,23,2015-03-08,2011-06-24
CS1917,0,1028,17,2014-11-23,2011-05-24
CS1918,0,871,13,2014-10-17,2011-05-18
CS1919,1,1256,20,2014-03-18,2011-06-25
CS1920,0,1939,28,2015-01-26,2011-05-25
CS1921,0,2011,26,2015-01-24,2011-07-23
CS1922,0,1418,20,2015-01-24,2012-01-08
CS1923,1,2130,30,2014-12-29,2011-07-05
CS1924,0,1774,25,2015-02-14,2011-06-19
CS1925,0,2000,28,2015-03-12,2011-05-17
CS1926,0,1511,22,2014-11-19,2011-09-24
CS1927,0,1220,19,2014-11-25,2011-05-19
CS1928,0,798,14,2015-03-09,2011-07-24
CS1929,0,1095,16,2015-01-31,2011-06-12
CS1930,0,1559,22,2014-12-10,2011-06-05
CS1931,0,1236,19,2014-11-08,2011-07-16
CS1932,0,1538,21,2014-10-24,2011-08-29
CS1933,0,1568,23,2015-01-30,2011-06-14
CS1934,0,1262,18,2015-01-31,2011-06-22
CS1935,0,1517,21,2015-01-31,2011-05-21
CS1936,0,1080,15,2014-12-24,2011-08-28
CS1937,0,1231,18,2014-11-29,2011-06-01
CS1938,0,1636,22,2015-02-21,2011-05-27
CS1939,0,1297,19,2014-09-20,2011-06-05
CS1940,0,1800,25,2014-07-07,2011-05-28
CS1941,0,1044,15,2015-03-02,2011-06-23
CS1942,0,1308,18,2014-12-17,2011-06-22
CS1943,0,1459,20,2015-03-10,2011-09-09
CS1944,0,1399,20,2015-02-27,2012-01-27
CS1945,1,1527,21,2015-01-25,2011-11-25
CS1946,0,1581,22,2015-03-06,2011-06-16
CS1947,0,1400,20,2014-12-18,2011-05-28
CS1948,0,1230,17,2015-01-21,2011-05-23
CS1949,0,1989,26,2015-01-21,2011-05-17
CS1950,0,1853,23,2015-03-15,2011-08-04
CS1951,0,1331,20,2014-11-22,2011-05-29
CS1952,0,1397,18,2014-12-10,2011-06-02
CS1953,0,1534,20,2015-03-07,2011-06-29
CS1954,0,1549,21,2015-03-11,2011-09-08
CS1955,0,1361,20,2015-02-12,2011-07-30
CS1956,0,1131,16,2014-08-27,2011-06-08
CS1957,0,1698,23,2015-01-07,2011-06-09
CS1958,1,987,16,2014-11-29,2011-08-22
CS1959,1,1537,22,2014-11-15,2011-06-22
CS1960,0,1424,19,2015-03-06,2011-12-13
CS1961,0,1102,15,2015-02-19,2011-07-19
CS1962,0,1062,14,2014-07-13,2011-06-08
CS1963,0,1352,19,2015-03-09,2011-09-23
CS1964,1,1499,24,2015-03-01,2011-07-16
CS1965,0,1182,17,2014-11-04,2011-06-01
CS1966,0,1159,16,2015-02-23,2011-10-22
CS1967,0,1279,18,2015-02-05,2011-10-18
CS1968,0,1429,22,2015-03-04,2012-01-09
CS1969,0,1851,29,2015-02-04,2011-08-26
CS1970,0,1133,15,2015-03-12,2011-08-08
CS1971,0,1130,16,2015-02-05,2011-12-14
CS1972,0,1630,22,2015-02-18,2011-07-23
CS1973,0,664,10,2014-11-08,2011-08-06
CS1974,0,1447,21,2014-09-19,2011-06-12
CS1975,0,1974,27,2014-12-21,2011-06-17
CS1976,0,1036,14,2015-03-15,2011-09-01
CS1977,0,1299,18,2015-02-26,2011-12-14
CS1978,0,2220,31,2014-12-31,2011-08-06
CS1979,0,1145,17,2014-11-12,2011-06-04
CS1980,0,1583,22,2015-02-27,2011-07-06
CS1981,0,1298,17,2015-03-09,2011-05-21
CS1982,0,2354,32,2015-02-20,2011-08-04
CS1983,0,1070,15,2014-07-23,2012-02-22
CS1984,0,1043,15,2014-05-13,2011-06-17
CS1985,0,1411,20,2015-01-20,2011-05-29
CS1986,0,1148,17,2015-02-15,2011-07-12
CS1987,0,1720,24,2015-02-10,2011-06-09
CS1988,0,1569,23,2015-03-10,2011-07-16
CS1989,1,1286,19,2015-03-07,2011-05-21
CS1990,0,1276,18,2015-01-22,2011-10-07
CS1991,0,1677,22,2015-03-15,2011-06-01
CS1992,1,1408,18,2015-02-13,2011-08-25
CS1993,0,1164,19,2014-09-22,2011-07-12
CS1994,0,1115,16,2014-11-09,2011-06-02
CS1995,1,1490,23,2014-09-30,2011-06-20
CS1996,1,2038,28,2015-01-17,2011-07-25
CS1997,0,1153,17,2014-11-01,2011-07-02
CS1998,0,1779,25,2015-02-23,2011-06-21
CS1999,0,1002,14,2015-03-09,2011-10-06
CS2000,0,1395,21,2015-01-07,2011-10-13
CS2001,0,1280,21,2014-11-11,2011-05-31
CS2002,1,1419,19,2015-01-23,2011-12-11
CS2003,0,1687,24,2015-01-04,2011-08-29
CS2004,0,1444,20,2015-02-01,2011-06-06
CS2005,0,1662,24,2015-02-15,2011-08-01
CS2006,0,1114,15,2015-01-06,2011-07-12
CS2007,0,1331,18,2015-01-22,2011-09-21
CS2008,1,1442,21,2015-03-05,2011-06-06
CS2009,0,943,12,2015-03-11,2011-06-06
CS2010,0,1076,17,2014-11-27,2011-07-25
CS2011,0,1078,14,2013-10-17,2011-05-29
CS2012,0,862,11,2014-11-27,2011-06-13
CS2013,0,1177,18,2015-01-20,2011-06-17
CS2014,0,871,11,2015-03-03,2011-05-16
CS2015,0,1542,21,2014-12-15,2011-09-18
CS2016,0,1595,21,2014-12-11,2011-07-24
CS2017,0,1286,20,2014-09-28,2011-05-17
CS2018,0,1404,19,2015-02-11,2011-07-05
CS2019,0,1390,19,2015-03-03,2011-06-07
CS2020,0,1331,18,2014-11-06,2011-09-11
CS2021,0,1211,16,2014-07-05,2011-05-25
CS2022,0,1981,26,2015-02-15,2011-08-30
CS2023,0,1212,17,2015-01-21,2011-12-24
CS2024,0,1176,17,2014-09-25,2011-10-10
CS2025,0,1252,17,2014-12-25,2011-08-12
CS2026,1,1907,28,2015-03-14,2011-06-20
CS2027,0,1648,25,2015-03-13,2011-08-13
CS2028,0,891,14,2014-12-24,2011-05-23
CS2029,0,1046,17,2014-10-30,2011-05-22
CS2030,0,1674,25,2015-02-20,2011-06-01
CS2031,0,1737,24,2015-02-07,2011-07-02
CS2032,0,1289,19,2014-10-24,2011-06-30
CS2033,0,571,9,2014-08-31,2011-08-24
CS2034,0,1447,21,2014-08-28,2011-05-29
CS2035,0,1344,19,2015-02-26,2011-05-17
CS2036,0,1827,26,2015-02-01,2011-10-09
CS2037,0,1663,24,2014-07-19,2011-06-01
CS2038,0,1523,21,2015-01-26,2011-08-11
CS2039,1,1302,18,2015-02-06,2011-08-21
CS2040,0,1347,22,2015-03-15,2011-08-07
CS2041,0,1301,20,2014-08-12,2011-06-01
CS2042,0,1643,23,2015-01-21,2011-08-04
CS2043,0,1420,21,2015-01-06,2011-06-19
CS2044,0,1219,20,2015-02-01,2011-08-17
CS2045,0,1460,20,2015-01-09,2011-06-19
CS2046,0,987,13,2015-03-09,2011-06-03
CS2047,0,1611,23,2015-02-15,2011-08-21
CS2048,0,1677,22,2015-02-24,2011-07-12
CS2049,0,1447,22,2014-11-12,2011-05-29
CS2050,0,1188,17,2015-03-04,2011-08-27
CS2051,0,1585,20,2014-12-09,2011-06-06
CS2052,0,1626,22,2015-02-27,2011-06-04
CS2053,1,1494,20,2015-03-04,2011-06-19
CS2054,0,1074,15,2015-01-30,2011-05-20
CS2055,0,1983,29,2015-02-03,2011-06-29
CS2056,0,1577,23,2015-01-22,2011-09-06
CS2057,0,1238,17,2015-02-23,2011-12-01
CS2058,0,1776,26,2015-03-05,2011-07-28
CS2059,0,1806,25,2014-11-23,2011-06-04
CS2060,0,1089,18,2014-11-21,2011-05-16
CS2061,0,1615,22,2015-03-13,2011-06-08
CS2062,0,795,13,2014-10-28,2011-08-30
CS2063,1,1091,16,2014-11-17,2011-05-27
CS2064,1,1111,16,2014-11-05,2011-07-04
CS2065,0,1069,17,2015-03-07,2012-02-13
CS2066,0,975,15,2014-10-23,2011-07-15
CS2067,0,1341,20,2014-09-25,2011-07-19
CS2068,0,1073,15,2015-01-23,2011-06-02
CS2069,0,1397,21,2014-12-02,2011-07-26
CS2070,0,1354,19,2015-02-17,2011-06-05
CS2071,0,1147,16,2015-02-21,2011-07-24
CS2072,0,1712,24,2015-03-09,2011-11-12
CS2073,0,1511,21,2015-02-09,2011-06-13
CS2074,0,1241,17,2015-03-15,2011-08-04
CS2075,0,1135,17,2015-01-11,2011-05-21
CS2076,0,1019,15,2015-01-06,2011-05-31
CS2077,0,683,12,2015-03-08,2011-06-04
CS2078,0,1498,20,2015-01-03,2011-06-13
CS2079,0,1576,23,2014-12-02,2011-11-17
CS2080,1,1250,18,2015-01-08,2011-10-19
CS2081,0,1749,25,2015-02-27,2011-10-10
CS2082,0,977,15,2014-11-24,2011-11-20
CS2083,0,1632,26,2015-02-22,2011-05-23
CS2084,0,1257,18,2015-02-24,2011-06-30
CS2085,1,1668,25,2014-09-24,2011-05-31
CS2086,0,2071,28,2015-03-06,2011-07-10
CS2087,0,1063,15,2015-02-23,2011-06-21
CS2088,0,612,9,2014-02-10,2011-12-07
CS2089,0,1598,22,2015-02-09,2011-08-27
CS2090,0,939,13,2014-10-09,2011-07-17
CS2091,0,1783,24,2014-12-06,2011-07-20
CS2092,0,1387,19,2015-01-28,2011-10-12
CS2093,0,1298,20,2015-01-28,2011-07-05
CS2094,0,1406,21,2015-01-15,2011-07-16
CS2095,0,1931,27,2015-03-03,2011-05-16
CS2096,0,1136,16,2015-03-01,2011-06-10
CS2097,0,1031,15,2015-03-08,2011-05-18
CS2098,0,1760,24,2015-01-05,2011-08-31
CS2099,0,1034,14,2014-12-18,2011-08-03
CS2100,0,1227,18,2014-11-10,2011-08-20
CS2101,1,1194,19,2015-01-13,2011-09-05
CS2102,1,1356,19,2014-07-12,2011-08-25
CS2103,0,1269,17,2015-02-09,2011-06-12
CS2104,0,1726,25,2015-02-05,2011-05-29
CS2105,0,963,15,2014-05-25,2011-06-13
CS2106,0,1271,17,2015-02-18,2011-11-22
CS2107,0,1047,14,2015-03-16,2011-05-28
CS2108,0,1106,16,2015-02-02,2011-10-21
CS2109,0,1836,26,2015-02-09,2011-05-22
CS2110,0,1098,17,2014-11-13,2011-08-25
CS2111,0,1518,21,2015-02-26,2011-07-29
CS2112,0,1344,19,2015-03-14,2011-06-20
CS2113,1,1892,27,2015-03-10,2011-06-19
CS2114,0,1050,16,2015-02-07,2011-06-12
CS2115,0,1807,24,2015-02-05,2011-05-19
CS2116,0,1744,27,2015-02-12,2011-06-03
CS2117,0,2020,30,2015-02-19,2011-05-17
CS2118,0,1079,16,2014-08-03,2011-11-09
CS2119,0,1775,24,2015-01-09,2011-05-18
CS2120,0,948,15,2014-10-11,2011-11-29
CS2121,0,1205,18,2015-02-13,2011-06-13
CS2122,0,1648,23,2015-02-23,2011-10-28
CS2123,0,1547,21,2014-12-04,2011-06-24
CS2124,0,1027,15,2014-04-30,2011-08-01
CS2125,0,1368,19,2014-11-08,2011-09-21
CS2126,0,1093,15,2015-02-13,2011-08-18
CS2127,0,2072,29,2015-03-05,2011-05-31
CS2128,0,1766,27,2015-02-05,2011-05-19
CS2129,0,1395,21,2015-02-28,2011-09-08
CS2130,1,1853,26,2015-01-26,2011-07-16
CS2131,0,885,12,2014-09-12,2012-08-31
CS2132,1,973,14,2014-12-07,2011-08-10
CS2133,0,902,14,2015-01-01,2012-05-28
CS2134,0,1238,19,2015-01-07,2011-05-22
CS2135,0,2036,27,2015-02-28,2011-08-04
CS2136,0,861,13,2015-01-16,2011-09-17
CS2137,0,1686,25,2015-03-13,2011-09-23
CS2138,0,1710,23,2015-01-26,2011-05-29
CS2139,0,1608,21,2015-02-02,2011-06-07
CS2140,0,1978,27,2015-01-02,2011-06-22
CS2141,0,1080,17,2015-03-16,2011-09-08
CS2142,0,1733,23,2015-02-12,2011-07-12
CS2143,0,1187,15,2015-02-14,2011-07-01
CS2144,0,597,10,2014-08-07,2011-07-23
CS2145,0,1379,20,2015-03-06,2011-05-29
CS2146,0,1433,22,2014-12-30,2011-06-02
CS2147,0,853,14,2015-02-24,2011-07-19
CS2148,1,1495,22,2015-01-01,2011-07-08
CS2149,0,1586,23,2015-02-28,2011-06-20
CS2150,0,1089,18,2014-08-28,2011-06-09
CS2151,0,1153,16,2015-02-19,2011-07-18
CS2152,0,928,13,2015-01-28,2011-07-11
CS2153,0,1550,21,2015-03-04,2011-08-16
CS2154,0,1279,18,2014-09-08,2011-06-14
CS2155,0,1087,16,2015-01-03,2011-06-15
CS2156,0,941,15,2015-03-10,2011-06-06
CS2157,0,1449,18,2015-03-08,2011-12-19
CS2158,0,1305,18,2014-09-09,2011-06-21
CS2159,0,1223,19,2015-02-18,2011-06-01
CS2160,0,614,11,2015-01-09,2011-10-12
CS2161,1,1182,18,2015-02-17,2011-11-03
CS2162,0,1263,18,2015-01-15,2011-07-03
CS2163,1,924,14,2014-09-04,2012-01-05
CS2164,0,1184,17,2014-06-24,2011-06-16
CS2165,0,914,14,2014-11-10,2011-05-24
CS2166,0,1351,19,2014-09-24,2011-05-20
CS2167,0,1739,24,2015-01-19,2011-06-16
CS2168,0,1370,19,2015-01-29,2011-08-20
CS2169,0,626,8,2015-01-27,2012-06-01
CS2170,0,1425,19,2015-01-07,2011-07-16
CS2171,0,1071,16,2014-12-25,2011-06-20
CS2172,0,1490,20,2015-02-15,2011-07-29
CS2173,0,1143,18,2014-08-21,2011-05-27
CS2174,0,1735,23,2015-02-02,2011-08-12
CS2175,1,1611,23,2014-12-06,2011-07-09
CS2176,0,1425,21,2014-12-28,2011-06-02
CS2177,1,1321,19,2015-03-16,2011-10-06
CS2178,0,1854,26,2015-03-11,2011-08-15
CS2179,0,1991,30,2014-12-25,2011-05-30
CS2180,0,1685,23,2015-02-21,2011-05-23
CS2181,0,1159,15,2014-12-21,2011-08-26
CS2182,1,1883,26,2015-01-03,2011-07-22
CS2183,0,855,13,2015-01-16,2012-01-01
CS2184,0,1259,20,2015-03-02,2011-05-24
CS2185,0,988,15,2014-10-09,2011-07-22
CS2186,0,1437,20,2015-03-12,2011-10-24
CS2187,0,1856,24,2015-01-20,2011-05-21
CS2188,0,1128,19,2015-03-15,2011-07-16
