customer_id,trans_date,tran_amount,response,month,year,day_of_week
CS6088,2013-01-27,82,0,1,2013,Sunday
CS1984,2012-09-04,53,0,9,2012,Tuesday
CS1184,2013-01-05,102,0,1,2013,Saturday
CS4346,2012-12-09,65,0,12,2012,Sunday
CS5245,2014-10-29,104,0,10,2014,Wednesday
CS5402,2011-11-03,84,0,11,2011,Thursday
CS2765,2011-08-29,61,0,8,2011,Monday
CS5785,2013-06-20,63,0,6,2013,Thursday
CS5767,2013-05-29,82,0,5,2013,Wednesday
CS2753,2012-06-17,63,0,6,2012,Sunday
CS2252,2012-09-04,68,0,9,2012,Tuesday
CS5488,2012-06-28,53,0,6,2012,Thursday
CS5354,2014-09-23,83,0,9,2014,Tuesday
CS1470,2012-02-11,95,0,2,2012,Saturday
CS1155,2011-10-16,75,0,10,2011,Sunday
CS5565,2014-06-04,36,0,6,2014,Wednesday
CS6073,2015-02-07,104,0,2,2015,Saturday
CS2817,2014-06-11,43,0,6,2014,Wednesday
CS3210,2011-10-29,57,0,10,2011,Saturday
CS4688,2012-10-16,59,0,10,2012,Tuesday
CS4663,2013-02-24,95,0,2,2013,Sunday
CS4539,2012-07-28,35,1,7,2012,Saturday
CS2580,2012-07-09,42,0,7,2012,Monday
CS3983,2012-10-15,103,0,10,2012,Monday
CS2771,2012-07-02,67,0,7,2012,Monday
CS3635,2015-02-03,38,0,2,2015,Tuesday
CS1415,2012-01-21,73,0,1,2012,Saturday
CS2294,2015-03-04,94,0,3,2015,Wednesday
CS1405,2013-09-18,43,0,9,2013,Wednesday
CS1582,2014-01-16,85,1,1,2014,Thursday
CS2886,2013-11-09,38,0,11,2013,Saturday
CS2770,2014-11-07,80,0,11,2014,Friday
CS1140,2014-12-28,61,0,12,2014,Sunday
CS2333,2014-01-25,93,0,1,2014,Saturday
CS4752,2013-04-20,95,0,4,2013,Saturday
CS5687,2011-07-26,89,0,7,2011,Tuesday
CS4895,2014-01-11,80,0,1,2014,Saturday
CS2786,2011-11-28,66,0,11,2011,Monday
CS1927,2012-05-24,63,0,5,2012,Thursday
CS4327,2014-09-26,36,0,9,2014,Friday
CS1624,2013-03-30,68,0,3,2013,Saturday
CS5490,2014-08-19,36,0,8,2014,Tuesday
CS4395,2012-02-26,66,0,2,2012,Sunday
CS3174,2013-01-25,61,0,1,2013,Friday
CS2011,2013-06-06,85,0,6,2013,Thursday
CS5553,2015-01-07,98,0,1,2015,Wednesday
CS3775,2012-02-23,92,0,2,2012,Thursday
CS2885,2012-11-08,55,0,11,2012,Thursday
CS1206,2014-08-11,90,0,8,2014,Monday
CS4480,2012-05-23,60,0,5,2012,Wednesday
CS1488,2015-02-12,65,0,2,2015,Thursday
CS1456,2013-02-08,95,0,2,2013,Friday
CS4681,2014-02-03,96,0,2,2014,Monday
CS3170,2012-10-16,85,0,10,2012,Tuesday
CS1906,2014-05-18,60,0,5,2014,Sunday
CS5774,2015-02-28,78,0,2,2015,Saturday
CS6063,2011-09-29,77,0,9,2011,Thursday
CS2223,2014-01-17,41,0,1,2014,Friday
CS1848,2011-09-27,48,0,9,2011,Tuesday
CS2366,2014-04-08,39,0,4,2014,Tuesday
CS5335,2014-01-13,45,0,1,2014,Monday
CS2899,2012-10-12,55,1,10,2012,Friday
CS4219,2013-12-06,59,0,12,2013,Friday
CS5690,2015-01-19,82,0,1,2015,Monday
CS3410,2014-09-06,97,0,9,2014,Saturday
CS1337,2014-07-24,103,0,7,2014,Thursday
CS4954,2012-11-02,82,0,11,2012,Friday
CS4400,2011-08-23,67,0,8,2011,Tuesday
CS3652,2015-02-07,64,0,2,2015,Saturday
CS5677,2013-02-28,93,0,2,2013,Thursday
CS4992,2012-10-21,83,0,10,2012,Sunday
CS3569,2014-08-17,61,0,8,2014,Sunday
CS2442,2014-04-30,59,0,4,2014,Wednesday
CS4160,2012-05-15,66,0,5,2012,Tuesday
CS5996,2011-11-18,69,0,11,2011,Friday
CS2345,2011-06-14,60,0,6,2011,Tuesday
CS2246,2011-08-10,44,0,8,2011,Wednesday
CS2928,2013-07-16,67,0,7,2013,Tuesday
CS1740,2014-09-28,102,1,9,2014,Sunday
CS2298,2011-09-12,105,1,9,2011,Monday
CS5283,2012-12-01,63,0,12,2012,Saturday
CS6084,2013-08-15,64,0,8,2013,Thursday
CS3237,2013-01-22,40,0,1,2013,Tuesday
CS4913,2014-07-22,53,0,7,2014,Tuesday
CS2104,2014-10-25,81,0,10,2014,Saturday
CS4645,2013-12-02,104,0,12,2013,Monday
CS1128,2014-04-23,105,0,4,2014,Wednesday
CS4639,2012-07-27,39,0,7,2012,Friday
CS4310,2011-09-13,83,0,9,2011,Tuesday
CS3182,2013-01-18,48,0,1,2013,Friday
CS3347,2012-07-23,38,1,7,2012,Monday
CS4231,2015-02-23,89,0,2,2015,Monday
CS4171,2014-10-31,53,0,10,2014,Friday
CS3137,2013-08-03,92,0,8,2013,Saturday
CS1249,2012-05-23,55,0,5,2012,Wednesday
CS3455,2011-10-03,98,0,10,2011,Monday
CS1235,2012-05-30,56,1,5,2012,Wednesday
CS4454,2013-08-27,57,0,8,2013,Tuesday
CS3180,2014-03-09,65,1,3,2014,Sunday
CS2930,2014-01-16,94,0,1,2014,Thursday
CS3838,2012-03-23,82,0,3,2012,Friday
CS1883,2014-10-12,57,0,10,2014,Sunday
CS5148,2012-11-19,72,0,11,2012,Monday
CS4952,2011-11-21,54,1,11,2011,Monday
CS5724,2011-11-04,85,0,11,2011,Friday
CS1447,2012-03-19,104,0,3,2012,Monday
CS1693,2012-01-28,59,0,1,2012,Saturday
CS4341,2014-03-17,87,0,3,2014,Monday
CS3598,2012-08-08,72,0,8,2012,Wednesday
CS5659,2012-08-02,100,0,8,2012,Thursday
CS5367,2014-12-01,41,1,12,2014,Monday
CS1501,2013-02-27,65,0,2,2013,Wednesday
CS2134,2014-07-15,77,0,7,2014,Tuesday
CS3407,2014-09-17,62,0,9,2014,Wednesday
CS3343,2014-04-03,56,0,4,2014,Thursday
CS3506,2013-03-12,103,0,3,2013,Tuesday
CS2244,2013-05-05,86,1,5,2013,Sunday
CS1243,2012-12-04,70,0,12,2012,Tuesday
CS3061,2013-12-02,89,0,12,2013,Monday
CS4884,2015-02-10,78,0,2,2015,Tuesday
CS1590,2014-04-09,39,0,4,2014,Wednesday
CS3176,2014-07-28,50,0,7,2014,Monday
CS5638,2014-11-12,68,0,11,2014,Wednesday
CS2122,2012-10-21,83,0,10,2012,Sunday
CS2177,2015-01-30,93,1,1,2015,Friday
CS3074,2011-05-27,61,0,5,2011,Friday
CS3433,2012-12-20,99,0,12,2012,Thursday
CS3418,2013-03-02,87,0,3,2013,Saturday
CS5821,2012-06-23,70,0,6,2012,Saturday
CS2231,2015-01-08,74,0,1,2015,Thursday
CS5356,2014-04-01,91,1,4,2014,Tuesday
CS5803,2014-11-28,96,0,11,2014,Friday
CS5611,2014-12-29,65,0,12,2014,Monday
CS5012,2011-12-31,85,0,12,2011,Saturday
CS4967,2013-04-07,98,0,4,2013,Sunday
CS2522,2014-10-06,85,0,10,2014,Monday
CS2328,2015-02-20,43,0,2,2015,Friday
CS3530,2013-05-13,88,1,5,2013,Monday
CS5034,2014-06-01,39,0,6,2014,Sunday
CS5784,2011-11-21,75,0,11,2011,Monday
CS3581,2011-08-17,93,0,8,2011,Wednesday
CS3011,2014-12-14,83,0,12,2014,Sunday
CS4152,2013-02-12,41,0,2,2013,Tuesday
CS5757,2014-02-08,56,0,2,2014,Saturday
CS5557,2012-01-23,82,0,1,2012,Monday
CS3988,2012-04-17,51,0,4,2012,Tuesday
CS3396,2011-12-25,87,0,12,2011,Sunday
CS4393,2015-02-10,54,0,2,2015,Tuesday
CS4629,2012-12-21,35,0,12,2012,Friday
CS3821,2013-07-03,73,0,7,2013,Wednesday
CS3460,2011-09-19,77,0,9,2011,Monday
CS4948,2013-02-18,84,0,2,2013,Monday
CS3786,2011-10-17,71,0,10,2011,Monday
CS5468,2012-06-08,50,0,6,2012,Friday
CS1545,2014-09-16,55,0,9,2014,Tuesday
CS4960,2014-02-16,77,0,2,2014,Sunday
CS3555,2013-08-05,103,0,8,2013,Monday
CS4587,2012-10-31,104,0,10,2012,Wednesday
CS1228,2011-09-27,57,0,9,2011,Tuesday
CS5126,2012-12-22,49,0,12,2012,Saturday
CS1453,2014-03-23,45,0,3,2014,Sunday
CS5938,2012-11-20,61,0,11,2012,Tuesday
CS3135,2012-07-31,49,0,7,2012,Tuesday
CS4444,2013-03-29,102,0,3,2013,Friday
CS5348,2014-12-06,64,0,12,2014,Saturday
CS1416,2012-11-27,100,0,11,2012,Tuesday
CS5400,2014-05-07,75,0,5,2014,Wednesday
CS2313,2012-12-23,59,0,12,2012,Sunday
CS5187,2012-01-28,42,0,1,2012,Saturday
CS3426,2013-04-02,87,0,4,2013,Tuesday
CS2309,2011-05-31,60,0,5,2011,Tuesday
CS4564,2013-03-29,94,0,3,2013,Friday
CS3291,2012-12-30,93,0,12,2012,Sunday
CS2607,2013-02-19,50,0,2,2013,Tuesday
CS1882,2014-09-23,104,0,9,2014,Tuesday
CS2248,2011-08-17,100,0,8,2011,Wednesday
CS4082,2015-02-15,49,0,2,2015,Sunday
CS3181,2014-04-27,62,0,4,2014,Sunday
CS2462,2012-02-25,88,0,2,2012,Saturday
CS2336,2013-09-22,86,0,9,2013,Sunday
CS3235,2012-07-02,43,0,7,2012,Monday
CS2748,2012-01-11,55,1,1,2012,Wednesday
CS3668,2012-08-25,86,0,8,2012,Saturday
CS1296,2014-01-14,61,0,1,2014,Tuesday
CS5356,2012-10-12,57,1,10,2012,Friday
CS4079,2012-08-21,68,0,8,2012,Tuesday
CS4864,2014-01-06,73,0,1,2014,Monday
CS2860,2013-05-24,74,0,5,2013,Friday
CS4851,2013-04-23,94,0,4,2013,Tuesday
CS5761,2015-01-28,102,0,1,2015,Wednesday
CS6082,2012-03-02,48,0,3,2012,Friday
CS3702,2011-05-22,45,1,5,2011,Sunday
CS1512,2013-04-01,54,0,4,2013,Monday
CS4569,2014-07-03,76,0,7,2014,Thursday
CS2419,2014-07-06,95,0,7,2014,Sunday
CS3942,2013-05-21,64,1,5,2013,Tuesday
CS4604,2012-04-07,38,1,4,2012,Saturday
CS6056,2013-02-21,98,0,2,2013,Thursday
CS2592,2013-09-08,73,0,9,2013,Sunday
CS5152,2014-03-30,53,0,3,2014,Sunday
CS4282,2011-06-13,46,0,6,2011,Monday
CS4509,2012-08-21,93,0,8,2012,Tuesday
CS2252,2014-09-23,95,0,9,2014,Tuesday
CS3367,2013-08-27,98,0,8,2013,Tuesday
CS4980,2012-01-25,64,0,1,2012,Wednesday
CS3128,2011-09-03,91,0,9,2011,Saturday
CS3331,2013-06-30,99,0,6,2013,Sunday
CS4166,2012-12-31,104,0,12,2012,Monday
CS5063,2012-06-20,56,0,6,2012,Wednesday
CS5971,2014-01-15,94,0,1,2014,Wednesday
CS5060,2013-10-02,38,0,10,2013,Wednesday
CS5810,2013-04-30,48,0,4,2013,Tuesday
CS2860,2011-08-01,78,0,8,2011,Monday
CS4490,2014-09-12,37,0,9,2014,Friday
CS5976,2012-07-22,47,0,7,2012,Sunday
CS4775,2012-07-30,86,0,7,2012,Monday
CS4174,2012-11-20,51,0,11,2012,Tuesday
CS5211,2015-01-13,85,0,1,2015,Tuesday
CS3450,2012-10-26,80,0,10,2012,Friday
CS3945,2012-11-17,80,0,11,2012,Saturday
CS2524,2012-04-12,55,0,4,2012,Thursday
CS3379,2014-10-07,101,0,10,2014,Tuesday
CS4349,2012-02-05,87,0,2,2012,Sunday
CS2776,2012-11-01,70,0,11,2012,Thursday
CS1839,2013-11-13,77,1,11,2013,Wednesday
CS1322,2013-11-25,84,0,11,2013,Monday
CS3593,2012-05-25,81,0,5,2012,Friday
CS1981,2011-05-21,71,0,5,2011,Saturday
CS4054,2011-08-16,99,0,8,2011,Tuesday
CS4533,2015-01-21,53,1,1,2015,Wednesday
CS2896,2011-12-29,80,0,12,2011,Thursday
CS5616,2013-10-12,37,0,10,2013,Saturday
CS3791,2014-07-03,49,0,7,2014,Thursday
CS1951,2011-05-29,73,0,5,2011,Sunday
CS2473,2013-06-16,81,0,6,2013,Sunday
CS5894,2013-08-17,68,0,8,2013,Saturday
CS1633,2012-12-19,62,0,12,2012,Wednesday
CS1977,2013-07-01,38,0,7,2013,Monday
CS6011,2014-02-21,55,0,2,2014,Friday
CS6044,2013-10-17,36,0,10,2013,Thursday
CS4951,2013-10-30,90,0,10,2013,Wednesday
CS2798,2011-08-02,69,0,8,2011,Tuesday
CS2197,2012-09-21,70,0,9,2012,Friday
CS3011,2014-02-03,65,0,2,2014,Monday
CS1654,2014-12-16,85,0,12,2014,Tuesday
CS2424,2013-12-05,101,0,12,2013,Thursday
CS3530,2014-04-20,40,1,4,2014,Sunday
CS1803,2013-07-18,80,1,7,2013,Thursday
CS4627,2014-06-22,50,0,6,2014,Sunday
CS5154,2012-08-05,78,0,8,2012,Sunday
CS3368,2012-12-04,38,1,12,2012,Tuesday
CS2435,2013-12-19,86,0,12,2013,Thursday
CS4353,2015-02-07,75,0,2,2015,Saturday
CS5305,2012-03-14,86,1,3,2012,Wednesday
CS3539,2013-06-01,64,0,6,2013,Saturday
CS2087,2012-11-29,52,0,11,2012,Thursday
CS5569,2011-08-07,56,0,8,2011,Sunday
CS5038,2014-11-15,75,0,11,2014,Saturday
CS4895,2013-01-21,43,0,1,2013,Monday
CS2873,2011-12-26,87,0,12,2011,Monday
CS5184,2013-02-09,51,0,2,2013,Saturday
CS1930,2013-04-19,76,0,4,2013,Friday
CS4267,2012-05-20,38,1,5,2012,Sunday
CS5109,2014-08-01,91,0,8,2014,Friday
CS5778,2012-11-25,65,0,11,2012,Sunday
CS3400,2012-03-02,97,0,3,2012,Friday
CS2578,2013-09-11,47,1,9,2013,Wednesday
CS3374,2011-10-25,49,0,10,2011,Tuesday
CS1492,2011-09-11,101,0,9,2011,Sunday
CS4121,2013-01-21,50,0,1,2013,Monday
CS5623,2015-03-01,100,0,3,2015,Sunday
CS5118,2012-02-26,65,0,2,2012,Sunday
CS3838,2014-08-21,42,0,8,2014,Thursday
CS3713,2013-10-01,50,0,10,2013,Tuesday
CS3104,2011-06-12,51,0,6,2011,Sunday
CS4964,2012-04-30,86,0,4,2012,Monday
CS5534,2014-07-20,40,0,7,2014,Sunday
CS4723,2014-01-01,88,0,1,2014,Wednesday
CS3353,2014-12-04,94,0,12,2014,Thursday
CS3789,2014-02-13,102,0,2,2014,Thursday
CS4141,2014-02-04,88,0,2,2014,Tuesday
CS1626,2012-12-23,38,0,12,2012,Sunday
CS2653,2012-04-07,81,1,4,2012,Saturday
CS5227,2014-01-13,49,0,1,2014,Monday
CS4299,2013-06-12,36,0,6,2013,Wednesday
CS4675,2011-11-02,85,0,11,2011,Wednesday
CS1474,2012-05-29,37,0,5,2012,Tuesday
CS4892,2012-05-23,60,0,5,2012,Wednesday
CS3864,2014-08-03,78,0,8,2014,Sunday
CS4259,2012-02-05,55,0,2,2012,Sunday
CS4674,2014-12-19,75,0,12,2014,Friday
CS4904,2014-06-15,60,0,6,2014,Sunday
CS1663,2012-03-15,53,1,3,2012,Thursday
CS4527,2012-12-12,99,0,12,2012,Wednesday
CS3886,2012-04-10,85,1,4,2012,Tuesday
CS6090,2012-09-26,93,0,9,2012,Wednesday
CS5633,2011-07-21,54,0,7,2011,Thursday
CS1971,2013-03-09,39,0,3,2013,Saturday
CS2411,2013-09-26,71,0,9,2013,Thursday
CS2168,2015-01-29,65,0,1,2015,Thursday
CS5716,2012-03-19,100,0,3,2012,Monday
CS3069,2011-12-15,62,0,12,2011,Thursday
CS4123,2012-10-16,60,0,10,2012,Tuesday
CS4310,2014-09-29,61,0,9,2014,Monday
CS1522,2013-04-21,90,0,4,2013,Sunday
CS6085,2013-09-24,65,0,9,2013,Tuesday
CS1425,2015-01-04,83,0,1,2015,Sunday
CS1398,2014-08-02,56,1,8,2014,Saturday
CS3410,2011-07-19,69,0,7,2011,Tuesday
CS5930,2014-04-15,35,0,4,2014,Tuesday
CS3658,2012-05-28,37,1,5,2012,Monday
CS1743,2014-04-12,73,0,4,2014,Saturday
CS5345,2014-10-07,84,0,10,2014,Tuesday
CS4853,2014-02-12,45,0,2,2014,Wednesday
CS4654,2014-04-30,83,0,4,2014,Wednesday
CS4355,2014-09-30,77,0,9,2014,Tuesday
CS1609,2012-02-02,45,0,2,2012,Thursday
CS3857,2013-11-08,53,0,11,2013,Friday
CS4790,2013-12-24,103,0,12,2013,Tuesday
CS3261,2012-07-31,72,0,7,2012,Tuesday
CS5896,2012-09-28,78,0,9,2012,Friday
CS4499,2012-10-19,46,0,10,2012,Friday
CS2305,2011-06-10,71,0,6,2011,Friday
CS4363,2014-10-09,102,0,10,2014,Thursday
CS5777,2011-07-29,97,0,7,2011,Friday
CS4557,2012-09-29,93,0,9,2012,Saturday
CS5019,2012-11-06,67,0,11,2012,Tuesday
CS4285,2015-01-27,38,0,1,2015,Tuesday
CS5264,2013-02-13,79,0,2,2013,Wednesday
CS3960,2012-05-26,48,0,5,2012,Saturday
CS2263,2013-01-05,96,0,1,2013,Saturday
CS2721,2013-09-21,88,0,9,2013,Saturday
CS3317,2014-02-15,41,0,2,2014,Saturday
CS4849,2011-10-03,73,0,10,2011,Monday
CS2745,2012-06-21,84,0,6,2012,Thursday
CS3373,2012-11-03,88,0,11,2012,Saturday
CS2287,2013-03-21,59,0,3,2013,Thursday
CS5050,2015-03-03,38,0,3,2015,Tuesday
CS3925,2011-11-02,35,0,11,2011,Wednesday
CS2528,2013-04-16,102,0,4,2013,Tuesday
CS2006,2011-07-12,100,0,7,2011,Tuesday
CS1257,2013-03-11,89,0,3,2013,Monday
CS5855,2015-02-26,63,0,2,2015,Thursday
CS3411,2015-02-28,48,0,2,2015,Saturday
CS5566,2011-11-20,79,0,11,2011,Sunday
CS5050,2013-11-02,97,0,11,2013,Saturday
CS3076,2014-05-23,69,0,5,2014,Friday
CS2898,2012-07-14,62,0,7,2012,Saturday
CS4839,2011-12-29,57,1,12,2011,Thursday
CS5208,2015-02-14,49,0,2,2015,Saturday
CS2148,2013-08-20,97,1,8,2013,Tuesday
CS1306,2012-01-21,72,0,1,2012,Saturday
CS4343,2012-01-31,59,0,1,2012,Tuesday
CS2699,2013-11-23,64,0,11,2013,Saturday
CS6005,2013-02-16,52,0,2,2013,Saturday
CS2540,2014-08-28,87,0,8,2014,Thursday
CS2934,2013-04-11,77,0,4,2013,Thursday
CS1791,2014-06-04,78,0,6,2014,Wednesday
CS5217,2012-06-15,42,0,6,2012,Friday
CS2329,2014-02-11,67,0,2,2014,Tuesday
CS4724,2012-10-29,97,0,10,2012,Monday
CS1909,2012-08-26,39,0,8,2012,Sunday
CS3421,2012-06-08,41,0,6,2012,Friday
CS6025,2014-02-20,77,0,2,2014,Thursday
CS4665,2013-12-27,68,0,12,2013,Friday
CS3708,2013-11-19,77,0,11,2013,Tuesday
CS3359,2013-03-13,39,0,3,2013,Wednesday
CS5382,2011-10-29,46,1,10,2011,Saturday
CS4703,2011-05-25,53,0,5,2011,Wednesday
CS1433,2014-12-20,99,0,12,2014,Saturday
CS3001,2011-06-19,100,0,6,2011,Sunday
CS4924,2014-08-03,56,1,8,2014,Sunday
CS4136,2014-01-07,79,1,1,2014,Tuesday
CS4224,2013-05-12,80,0,5,2013,Sunday
CS1332,2012-07-12,59,0,7,2012,Thursday
CS2962,2014-10-25,71,0,10,2014,Saturday
CS1839,2014-02-06,52,1,2,2014,Thursday
CS6025,2011-09-08,88,0,9,2011,Thursday
CS1903,2012-11-23,91,0,11,2012,Friday
CS3080,2013-03-27,65,0,3,2013,Wednesday
CS2967,2012-12-19,97,0,12,2012,Wednesday
CS4084,2015-02-11,53,0,2,2015,Wednesday
CS3758,2014-04-02,55,0,4,2014,Wednesday
CS2376,2014-05-21,58,0,5,2014,Wednesday
CS6101,2011-06-25,71,0,6,2011,Saturday
CS4282,2013-09-28,58,0,9,2013,Saturday
CS3595,2013-02-17,81,1,2,2013,Sunday
CS5043,2014-03-22,85,0,3,2014,Saturday
CS3785,2012-05-02,95,0,5,2012,Wednesday
CS5370,2014-10-03,61,1,10,2014,Friday
CS2269,2014-09-24,53,0,9,2014,Wednesday
CS2979,2011-09-29,98,0,9,2011,Thursday
CS3678,2012-09-05,78,0,9,2012,Wednesday
CS2927,2012-12-31,84,0,12,2012,Monday
CS4491,2014-03-09,57,0,3,2014,Sunday
CS1844,2011-11-25,97,0,11,2011,Friday
CS3683,2013-09-14,38,0,9,2013,Saturday
CS5057,2013-12-04,90,0,12,2013,Wednesday
CS2384,2013-08-03,69,0,8,2013,Saturday
CS3655,2012-04-29,91,1,4,2012,Sunday
CS3810,2013-08-21,71,0,8,2013,Wednesday
CS5241,2012-10-26,83,0,10,2012,Friday
CS3890,2011-12-22,47,0,12,2011,Thursday
CS3155,2012-11-06,68,0,11,2012,Tuesday
CS3160,2011-09-15,78,0,9,2011,Thursday
CS4573,2012-08-03,37,0,8,2012,Friday
CS1558,2012-01-25,86,0,1,2012,Wednesday
CS2243,2012-01-28,92,0,1,2012,Saturday
CS2209,2012-10-09,67,0,10,2012,Tuesday
CS5182,2012-07-28,86,0,7,2012,Saturday
CS6085,2014-09-12,87,0,9,2014,Friday
CS4462,2012-07-08,70,0,7,2012,Sunday
CS2989,2012-07-15,58,0,7,2012,Sunday
CS1683,2013-08-22,82,0,8,2013,Thursday
CS4418,2012-07-23,79,0,7,2012,Monday
CS3404,2014-09-21,84,0,9,2014,Sunday
CS3052,2011-12-31,92,1,12,2011,Saturday
CS2618,2014-08-10,90,0,8,2014,Sunday
CS5489,2012-01-22,104,0,1,2012,Sunday
CS1396,2013-03-15,53,0,3,2013,Friday
CS2904,2012-10-19,46,0,10,2012,Friday
CS3281,2013-09-07,53,1,9,2013,Saturday
CS4026,2014-12-27,91,0,12,2014,Saturday
CS3249,2012-08-09,35,1,8,2012,Thursday
CS2591,2012-05-17,83,0,5,2012,Thursday
CS5420,2014-05-15,43,0,5,2014,Thursday
CS5721,2013-03-27,97,0,3,2013,Wednesday
CS5065,2014-01-02,79,0,1,2014,Thursday
CS1826,2013-04-15,95,1,4,2013,Monday
CS4578,2013-09-05,98,1,9,2013,Thursday
CS1948,2013-03-05,94,0,3,2013,Tuesday
CS3930,2013-06-09,41,0,6,2013,Sunday
CS6096,2011-10-31,103,0,10,2011,Monday
CS3157,2012-03-20,100,0,3,2012,Tuesday
CS2232,2013-01-20,97,0,1,2013,Sunday
CS2502,2014-03-04,91,0,3,2014,Tuesday
CS1862,2014-07-16,60,0,7,2014,Wednesday
CS4054,2013-06-12,80,0,6,2013,Wednesday
CS5791,2012-06-27,36,0,6,2012,Wednesday
CS5484,2012-11-04,54,1,11,2012,Sunday
CS1938,2013-07-04,53,0,7,2013,Thursday
CS4203,2012-11-20,79,0,11,2012,Tuesday
CS5514,2012-08-18,70,1,8,2012,Saturday
CS1549,2012-05-05,88,0,5,2012,Saturday
CS4587,2013-05-19,46,0,5,2013,Sunday
CS1194,2014-03-24,52,0,3,2014,Monday
CS2787,2011-10-29,45,0,10,2011,Saturday
CS1583,2013-09-16,84,0,9,2013,Monday
CS2615,2013-04-29,98,0,4,2013,Monday
CS3163,2012-06-14,40,0,6,2012,Thursday
CS3250,2011-11-21,72,0,11,2011,Monday
CS2119,2014-12-09,104,0,12,2014,Tuesday
CS5983,2014-09-03,38,0,9,2014,Wednesday
CS5531,2011-05-17,58,0,5,2011,Tuesday
CS1820,2013-10-17,94,0,10,2013,Thursday
CS5131,2013-04-06,91,0,4,2013,Saturday
CS2512,2014-06-07,88,0,6,2014,Saturday
CS2531,2014-03-08,46,0,3,2014,Saturday
CS5620,2013-06-08,55,1,6,2013,Saturday
CS2913,2012-02-13,55,1,2,2012,Monday
CS4239,2012-02-17,77,0,2,2012,Friday
CS4654,2013-07-16,48,0,7,2013,Tuesday
CS5942,2011-11-24,101,0,11,2011,Thursday
CS4721,2012-05-03,35,0,5,2012,Thursday
CS2687,2013-12-22,81,0,12,2013,Sunday
CS2305,2015-02-06,58,0,2,2015,Friday
CS3525,2012-04-29,57,0,4,2012,Sunday
CS3928,2012-04-30,66,0,4,2012,Monday
CS4043,2011-10-24,84,0,10,2011,Monday
CS5742,2011-08-16,53,0,8,2011,Tuesday
CS3641,2011-10-24,84,0,10,2011,Monday
CS3071,2012-08-13,51,0,8,2012,Monday
CS3341,2012-12-13,73,0,12,2012,Thursday
CS4428,2012-05-12,80,0,5,2012,Saturday
CS4074,2011-07-23,81,0,7,2011,Saturday
CS5650,2011-06-14,62,0,6,2011,Tuesday
CS3100,2014-05-09,87,0,5,2014,Friday
CS3332,2014-12-30,81,0,12,2014,Tuesday
CS5187,2012-02-26,48,0,2,2012,Sunday
CS5952,2011-06-05,99,0,6,2011,Sunday
CS1471,2011-09-03,58,0,9,2011,Saturday
CS5181,2012-04-03,96,0,4,2012,Tuesday
CS1590,2014-09-07,63,0,9,2014,Sunday
CS3819,2014-06-18,36,0,6,2014,Wednesday
CS2356,2013-06-05,47,0,6,2013,Wednesday
CS2600,2012-10-26,92,0,10,2012,Friday
CS2311,2013-12-14,38,1,12,2013,Saturday
CS1749,2013-02-25,64,0,2,2013,Monday
CS1164,2011-09-22,70,0,9,2011,Thursday
CS5367,2011-12-05,70,1,12,2011,Monday
CS4735,2012-05-01,43,0,5,2012,Tuesday
CS3475,2012-02-21,92,1,2,2012,Tuesday
CS1255,2011-12-20,49,0,12,2011,Tuesday
CS5709,2013-06-06,55,0,6,2013,Thursday
CS5467,2011-05-21,67,0,5,2011,Saturday
CS3568,2014-03-28,83,0,3,2014,Friday
CS4388,2013-10-21,67,0,10,2013,Monday
CS3251,2011-10-03,47,0,10,2011,Monday
CS1959,2013-08-20,96,1,8,2013,Tuesday
CS1244,2011-07-14,46,0,7,2011,Thursday
CS4205,2012-12-13,44,0,12,2012,Thursday
CS1201,2014-01-20,98,0,1,2014,Monday
CS1316,2011-05-21,53,0,5,2011,Saturday
CS4694,2012-07-21,103,0,7,2012,Saturday
CS5703,2012-03-02,63,0,3,2012,Friday
CS1562,2012-06-06,47,0,6,2012,Wednesday
CS3501,2011-08-14,83,1,8,2011,Sunday
CS1233,2012-06-10,93,1,6,2012,Sunday
CS5919,2013-03-05,55,0,3,2013,Tuesday
CS6092,2014-01-27,45,0,1,2014,Monday
CS4782,2013-04-24,84,0,4,2013,Wednesday
CS1523,2013-11-24,100,0,11,2013,Sunday
CS5465,2012-09-25,75,0,9,2012,Tuesday
CS4716,2011-07-04,37,0,7,2011,Monday
CS5275,2013-11-04,48,0,11,2013,Monday
CS2652,2014-08-25,81,1,8,2014,Monday
CS4237,2012-02-02,35,0,2,2012,Thursday
CS3911,2014-07-29,49,0,7,2014,Tuesday
CS4371,2014-01-25,62,0,1,2014,Saturday
CS3165,2014-03-20,62,0,3,2014,Thursday
CS3293,2012-06-14,68,0,6,2012,Thursday
CS4653,2013-02-14,44,0,2,2013,Thursday
CS3431,2011-09-10,44,0,9,2011,Saturday
CS5415,2013-12-10,95,0,12,2013,Tuesday
CS2843,2012-05-27,68,0,5,2012,Sunday
CS2729,2011-10-15,54,0,10,2011,Saturday
CS4975,2014-11-06,53,0,11,2014,Thursday
CS5207,2011-12-20,57,0,12,2011,Tuesday
CS3782,2013-07-04,46,1,7,2013,Thursday
CS5186,2012-10-23,45,0,10,2012,Tuesday
CS4368,2014-07-19,40,0,7,2014,Saturday
CS2269,2013-12-05,36,0,12,2013,Thursday
CS5532,2014-12-27,45,0,12,2014,Saturday
CS3355,2014-04-24,43,0,4,2014,Thursday
CS1551,2012-01-08,98,0,1,2012,Sunday
CS4103,2014-06-19,98,0,6,2014,Thursday
